x,y,_zx_row_id,_zx_status,_zx_hook_stage,_zx_error,_zx_started_at,_zx_completed_at,_zx_run_dir,_zx_iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2
,,82,completed,,,2026-06-12T13:54:39.659094,2026-06-12T13:54:39.711628,/Users/cianely/zX/zdt1test/runs/run_82,1.0,0.8932514992359439,0.8549063235627854,0.861951968966173,0.1767244591499972,0.5274744821303323,0.8720660718680835,0.6519146055341634,0.1055645266067292,0.6799248951786397,0.2086693328258277,0.8932514992359439,3.6358954857763015
,,83,completed,,,2026-06-12T13:54:39.714701,2026-06-12T13:54:39.767804,/Users/cianely/zX/zdt1test/runs/run_83,1.0,0.366196079712969,0.3193957956232512,0.0094584485884672,0.0162663101070425,0.0940894802390455,0.3463437093961067,0.2427069463656329,0.5582418462837181,0.7658005169056544,0.5341972346295668,0.366196079712969,2.6935119523532447
,,84,completed,,,2026-06-12T13:54:39.782357,2026-06-12T13:54:39.835021,/Users/cianely/zX/zdt1test/runs/run_84,2.0,0.9620042783292568,0.1374386283360374,0.9700826111528924,0.0229142785031461,0.061691716948225,0.4608539761773816,0.2323291352221102,0.041197289913006,0.8273392731559179,0.1265771382961339,0.9620042783292568,1.9483307436370068
,,85,completed,,,2026-06-12T13:54:39.838557,2026-06-12T13:54:39.891998,/Users/cianely/zX/zdt1test/runs/run_85,2.0,0.2172331316417038,0.7249863018610535,0.5056135583934893,0.0541087720762085,0.9042597933721022,0.3357476260051332,0.627878477545593,0.8302936091940716,0.4275311969119573,0.8774712990625093,0.2172331316417038,5.11915705745256
,,86,completed,,,2026-06-12T13:54:39.895432,2026-06-12T13:54:39.949857,/Users/cianely/zX/zdt1test/runs/run_86,2.0,0.0175192729964011,0.7400661555861059,0.1797004654289206,0.17143779078052,0.028961988917156,0.391034656474942,0.3216655350211598,0.9039466488555388,0.0753711625823162,0.1770393099609626,0.0175192729964011,3.724859761294889
,,87,completed,,,2026-06-12T13:54:39.953919,2026-06-12T13:54:40.008009,/Users/cianely/zX/zdt1test/runs/run_87,2.0,0.8694290345474048,0.2461741415945943,0.5747132228450892,0.0280676986694582,0.4118336761800121,0.1261966058977309,0.3399407967132272,0.0957014648430398,0.6654154757538037,0.3254057474748076,0.8694290345474048,1.9925910281271817
,,88,completed,,,2026-06-12T13:54:40.011704,2026-06-12T13:54:40.076701,/Users/cianely/zX/zdt1test/runs/run_88,2.0,0.6037635145792002,0.1329872845649694,0.473536645509122,0.4556712062192866,0.7556756650937093,0.4767089020850044,0.8384126779594626,0.4639953033419061,0.608795346879487,0.2099037328375839,0.6037635145792002,3.607429571835443
,,89,completed,,,2026-06-12T13:54:40.080252,2026-06-12T13:54:40.133819,/Users/cianely/zX/zdt1test/runs/run_89,2.0,0.562001814253677,0.4699490645313225,0.1958972954955759,0.7932365085786983,0.3744575778075114,0.9987347148112022,0.9178951415406048,0.3925411336933831,0.8099326739606011,0.0311777625450194,0.562001814253677,4.149995613806155
,,90,completed,,,2026-06-12T13:54:40.137815,2026-06-12T13:54:40.187247,/Users/cianely/zX/zdt1test/runs/run_90,2.0,0.342159289206234,0.4545934441578612,0.0226305253395189,0.1516362802361832,0.6665065169747281,0.9940390525420416,0.5580351137652284,0.2467023857320921,0.420854472623249,0.4095506182806668,0.342159289206234,3.626480621164361
,,91,completed,,,2026-06-12T13:54:40.190281,2026-06-12T13:54:40.243039,/Users/cianely/zX/zdt1test/runs/run_91,2.0,0.3710423265990928,0.3337632417506061,0.0094584485884672,0.7537288119598489,0.4727657453793752,0.9045959901000652,0.2427069463656329,0.6322427343108559,0.7658005169056544,0.5341972346295668,0.3710423265990928,4.201463257673915
,,92,completed,,,2026-06-12T13:54:40.246379,2026-06-12T13:54:40.297380,/Users/cianely/zX/zdt1test/runs/run_92,2.0,0.1386565027256921,0.5819518927577454,0.451588556613781,0.6863168920083953,0.5698019859966094,0.9816369662297006,0.3216655350211598,0.6083626640032008,0.0808009858007304,0.2716764042412675,0.1386565027256921,4.676265133651362
,,93,completed,,,2026-06-12T13:54:40.300799,2026-06-12T13:54:40.351849,/Users/cianely/zX/zdt1test/runs/run_93,2.0,0.0172486229316645,0.4762360889912396,0.2385256534492915,0.5732636041212715,0.1735345505787802,0.7140536975447143,0.417364962320936,0.063568429139082,0.588608014995766,0.0311777625450194,0.0172486229316645,4.004743273147265
,,94,completed,,,2026-06-12T13:54:40.355324,2026-06-12T13:54:40.404304,/Users/cianely/zX/zdt1test/runs/run_94,2.0,0.8793173852655312,0.985819631526269,0.0974680883990524,0.8257678836482816,0.1927878462701372,0.8717427965387424,0.902920288879956,0.1168038346566595,0.0877304676489882,0.2202254958566512,0.8793173852655312,3.142216623273711
,,95,completed,,,2026-06-12T13:54:40.407247,2026-06-12T13:54:40.458125,/Users/cianely/zX/zdt1test/runs/run_95,2.0,0.5612498326246023,0.4583899480878056,0.1958972954955759,0.7550080558618709,0.4740770746494187,0.6881229756306464,0.3509178245813051,0.0977818176050579,0.8099326739606011,0.0311777625450194,0.5612498326246023,3.209516441277515
,,96,completed,,,2026-06-12T13:54:40.461709,2026-06-12T13:54:40.514997,/Users/cianely/zX/zdt1test/runs/run_96,2.0,0.8102605534798049,0.7477039387819495,0.5719198113869558,0.8593293876395411,0.4117559324493323,0.9889420208605738,0.903710264109754,0.3783075320310288,0.7153016618183984,0.354063357133641,0.8102605534798049,4.561235735683997
,,97,completed,,,2026-06-12T13:54:40.518601,2026-06-12T13:54:40.569538,/Users/cianely/zX/zdt1test/runs/run_97,2.0,0.9619907613144328,0.9344939585480369,0.861951968966173,0.0004893256023651,0.360100932302327,0.0616347262877523,0.2337800677486848,0.0199138144556231,0.6629976822380609,0.108892303531184,0.9619907613144328,2.223627677338712
,,98,completed,,,2026-06-12T13:54:40.572696,2026-06-12T13:54:40.621860,/Users/cianely/zX/zdt1test/runs/run_98,2.0,0.8280106395860398,0.4842916857244201,0.4284016861552691,0.3241245388486468,0.3338886574675235,0.8020129808896131,0.246312500020416,0.3840505413798555,0.3790783510576843,0.0459415500301902,0.8280106395860398,2.513287624229935
,,99,completed,,,2026-06-12T13:54:40.625172,2026-06-12T13:54:40.675591,/Users/cianely/zX/zdt1test/runs/run_99,2.0,0.2346207579977967,0.3813623962890325,0.4052989497109198,0.8601360847846926,0.7589887038433257,0.5462354130348339,0.6118150569533791,0.6519723685804858,0.7383645360572513,0.0596031708989215,0.2346207579977967,4.825939636140941
,,100,completed,,,2026-06-12T13:54:40.679226,2026-06-12T13:54:40.733703,/Users/cianely/zX/zdt1test/runs/run_100,2.0,0.3575074784177254,0.0735249973887353,0.0060567617511637,0.0162663101070425,0.0657232580339678,0.9885107580328992,0.2501723410112664,0.5582418462837181,0.7944268172128375,0.5341972346295668,0.3575074784177254,3.0491067635933495
,,101,completed,,,2026-06-12T13:54:40.737175,2026-06-12T13:54:40.789247,/Users/cianely/zX/zdt1test/runs/run_101,2.0,0.3534376926110454,0.3957755395336577,0.585036862255591,0.1491744287311632,0.7853892128800202,0.0404293272094957,0.1810238197538994,0.6242005848255847,0.420854472623249,0.4118962840056666,0.3534376926110454,3.319568935760824
,,102,completed,,,2026-06-12T13:54:40.792820,2026-06-12T13:54:40.844428,/Users/cianely/zX/zdt1test/runs/run_102,2.0,0.0773642571978274,0.2763498909856004,0.0834666878242809,0.5374790082571899,0.1656775893849573,0.1830917475788684,0.3929620369459697,0.8985823796114347,0.5878672580772069,0.9047151922409604,0.0773642571978274,4.406367255106467
,,103,completed,,,2026-06-12T13:54:40.847923,2026-06-12T13:54:40.898793,/Users/cianely/zX/zdt1test/runs/run_103,2.0,0.5252762711692682,0.3946772139777216,0.2545526902563038,0.8001375191064681,0.173620985638083,0.7628376908415673,0.4176422652606502,0.6514576300625643,0.5783302008713715,0.651563798478733,0.5252762711692682,3.956786126487391
,,104,completed,,,2026-06-12T13:54:40.901877,2026-06-12T13:54:40.951331,/Users/cianely/zX/zdt1test/runs/run_104,2.0,0.4262843274388449,0.4821479240070427,0.5471667472115836,0.6430031072020045,0.0923693823811736,0.2468627117305911,0.108740215604723,0.5214157963403406,0.5351136616690422,0.2274982340356915,0.4262843274388449,3.034101869184254
,,105,completed,,,2026-06-12T13:54:40.954820,2026-06-12T13:54:41.004953,/Users/cianely/zX/zdt1test/runs/run_105,2.0,0.950315291172684,0.8460002996359781,0.9918119800634876,0.8489319385799395,0.3600231885716471,0.9181135790844996,0.2099053945866811,0.1054650481178348,0.4914806088719443,0.5369768231844596,0.950315291172684,3.860186347449664
,,106,completed,,,2026-06-12T13:54:41.008018,2026-06-12T13:54:41.060807,/Users/cianely/zX/zdt1test/runs/run_106,2.0,0.3589836492739846,0.3813623962890325,0.4001055703248797,0.8535416921604531,0.1645027999916996,0.557505881002636,0.3535236392593239,0.6335138777884061,0.7622926710255636,0.0608278469416217,0.3589836492739846,3.805217553283443
,,107,completed,,,2026-06-12T13:54:41.063970,2026-06-12T13:54:41.112818,/Users/cianely/zX/zdt1test/runs/run_107,2.0,0.0662456448485908,0.738483924142911,0.5336262938877007,0.5790387908616126,0.8990303291004521,0.657451561196095,0.3261392134290645,0.0966736406457047,0.7180663003405837,0.7231921453634584,0.0662456448485908,5.627130281747376
,,108,completed,,,2026-06-12T13:54:41.116070,2026-06-12T13:54:41.166491,/Users/cianely/zX/zdt1test/runs/run_108,2.0,0.9556757524602584,0.8439098065960691,0.3798632705366731,0.5750981138170119,0.123521895692413,0.0387629455259792,0.8488883698014349,0.1784648987221331,0.127747125206779,0.7057600794949843,0.9556757524602584,2.675325038934523
,,109,completed,,,2026-06-12T13:54:41.169830,2026-06-12T13:54:41.221227,/Users/cianely/zX/zdt1test/runs/run_109,2.0,0.1551376527427683,0.71192400216272,0.7789291135202109,0.021112731557053,0.0950622536061949,0.3434018620393773,0.2555090574535013,0.6656604720457392,0.5714752114836161,0.5105601468176819,0.1551376527427683,4.076996223154651
,,110,completed,,,2026-06-12T13:54:41.225166,2026-06-12T13:54:41.276409,/Users/cianely/zX/zdt1test/runs/run_110,2.0,0.5764004079065309,0.6030699510575104,0.1495721129622756,0.273682563929975,0.5787347429684117,0.6953908443186402,0.740836762773814,0.3461243035256245,0.2358104399264472,0.6175414255278097,0.5764004079065309,3.5027245928534474
,,111,completed,,,2026-06-12T13:54:41.280313,2026-06-12T13:54:41.339006,/Users/cianely/zX/zdt1test/runs/run_111,2.0,0.2390950799964813,0.6848338479073373,0.1432416754478249,0.6354239697075253,0.0972602004793211,0.0566045898564134,0.1509858851272326,0.3025104196158481,0.5689214176202737,0.3743671902952953,0.2390950799964813,3.034474085038589
,,112,completed,,,2026-06-12T13:54:41.342191,2026-06-12T13:54:41.393178,/Users/cianely/zX/zdt1test/runs/run_112,2.0,0.5480218988817305,0.8549063235627854,0.861951968966173,0.2191112606296709,0.5274744821303323,0.924459944943191,0.651066364414707,0.7303260252875952,0.6799248951786397,0.7540386750473453,0.5480218988817305,5.216417170702971
,,113,completed,,,2026-06-12T13:54:41.396173,2026-06-12T13:54:41.458040,/Users/cianely/zX/zdt1test/runs/run_113,2.0,0.1599838963168408,0.7378505698033246,0.7789291135202109,0.5242953103917096,0.3413454543404612,0.901748031950151,0.2519914122127745,0.6567357909608967,0.5714752114836161,0.5105601468176819,0.1599838963168408,5.272988968736302
,,114,completed,,,2026-06-12T13:54:41.461477,2026-06-12T13:54:41.512437,/Users/cianely/zX/zdt1test/runs/run_114,2.0,0.127706218910714,0.2093844411417018,0.5443886052400296,0.7990116955810453,0.932095729966682,0.993689444147482,0.3411427708419492,0.1367313879951551,0.496663040903638,0.694282618842011,0.127706218910714,5.2613536749059575
,,115,completed,,,2026-06-12T13:54:41.515509,2026-06-12T13:54:41.567588,/Users/cianely/zX/zdt1test/runs/run_115,2.0,0.9494124913253974,0.0757606456000943,0.2448926298204637,0.0223156209625159,0.0626707493278894,0.4608539761773816,0.1954458207585283,0.598305043686911,0.8211944392398298,0.554934442041587,0.9494124913253974,2.0787770622276396
,,116,completed,,,2026-06-12T13:54:41.570759,2026-06-12T13:54:41.620330,/Users/cianely/zX/zdt1test/runs/run_116,2.0,0.8051889237111345,0.4323159007259466,0.8840761137502577,0.3128850121095673,0.0326857565989695,0.0237507029283378,0.1997154644638287,0.7066604093792943,0.2928480415045674,0.3619779676593777,0.8051889237111345,2.397707642780533
,,117,completed,,,2026-06-12T13:54:41.623340,2026-06-12T13:54:41.675866,/Users/cianely/zX/zdt1test/runs/run_117,2.0,0.2322559086460154,0.2409846477706179,0.6666571661406916,0.8049397172165262,0.2129237901922112,0.0030936298947084,0.1193407849612607,0.8382077915645294,0.6791457640065174,0.8723438556627823,0.2322559086460154,4.313838519292244
,,118,completed,,,2026-06-12T13:54:41.679091,2026-06-12T13:54:41.736857,/Users/cianely/zX/zdt1test/runs/run_118,2.0,0.0755139847064373,0.3191149026546249,0.5415951937818961,0.7973380200048162,0.0941504826427834,0.3442056076832008,0.6893560268942507,0.3914313078190109,0.6505093759200892,0.7256831801703058,0.0755139847064373,4.9058054059720755
,,119,completed,,,2026-06-12T13:54:41.740141,2026-06-12T13:54:41.790722,/Users/cianely/zX/zdt1test/runs/run_119,2.0,0.4262843274388449,0.4810543614794486,0.0272997624250854,0.150120782459564,0.0923693823811736,0.3953230396053273,0.108740215604723,0.5266945380673729,0.5351136616690422,0.2274982340356915,0.4262843274388449,2.3150504931596143
,,120,completed,,,2026-06-12T13:54:41.794028,2026-06-12T13:54:41.846178,/Users/cianely/zX/zdt1test/runs/run_120,2.0,0.0355733468608654,0.482349633794899,0.2339249005054456,0.6280569655549644,0.4722392258136093,0.7154078733817637,0.4161783274268634,0.0581649718689183,0.2756760699253945,0.0311777625450194,0.0355733468608654,3.9214690850419873
,,121,completed,,,2026-06-12T13:54:41.849708,2026-06-12T13:54:41.897824,/Users/cianely/zX/zdt1test/runs/run_121,2.0,0.0175192729964011,0.7400661555861059,0.1377310348556133,0.6567342847517554,0.028961988917156,0.2441461024351787,0.3220664139999483,0.8879654308815541,0.0753711625823162,0.1873841312099631,0.0175192729964011,4.006583750243883
,,122,completed,,,2026-06-12T13:54:41.901013,2026-06-12T13:54:41.952857,/Users/cianely/zX/zdt1test/runs/run_122,2.0,0.2356979188905009,0.7942936861962083,0.7651312993991456,0.7931437954504726,0.1173991580066174,0.4892654705659904,0.3700897643847596,0.4808582428566972,0.2086755628101576,0.6846354370768,0.2356979188905009,4.5440523393668295
,,123,completed,,,2026-06-12T13:54:41.956254,2026-06-12T13:54:42.006896,/Users/cianely/zX/zdt1test/runs/run_123,2.0,0.366196079712969,0.3193957956232512,0.0087798429228694,0.0289330455909629,0.0940894802390455,0.4254770308059873,0.2423060673868445,0.5689535892496176,0.7801104666891142,0.5238524993360376,0.366196079712969,2.7828414372273715
,,124,completed,,,2026-06-12T13:54:42.024013,2026-06-12T13:54:42.080268,/Users/cianely/zX/zdt1test/runs/run_124,3.0,0.9619907613144328,0.9344939585480369,0.861951968966173,0.0004893256023651,0.360100932302327,0.0616347262877523,0.2337800677486848,0.0199138144556231,0.5715687719950304,0.108892303531184,0.9619907613144328,2.1540812334853645
,,125,completed,,,2026-06-12T13:54:42.084022,2026-06-12T13:54:42.140835,/Users/cianely/zX/zdt1test/runs/run_125,3.0,0.5480218988817305,0.4529799736783267,0.861951968966173,0.2179705749554934,0.0184221874754512,0.7930066622524352,0.6859003522928148,0.7290075361546016,0.3001651382734558,0.76518601701945,0.5480218988817305,4.037972629537435
,,126,completed,,,2026-06-12T13:54:42.144358,2026-06-12T13:54:42.197127,/Users/cianely/zX/zdt1test/runs/run_126,3.0,0.9620148892126528,0.1304635927829662,0.2253814930253453,0.0223156209625159,0.0626707493278894,0.4608539761773816,0.1954458207585283,0.040544115240544,0.8211944392398298,0.5572218020912468,0.9620148892126528,1.6769253636467116
,,127,completed,,,2026-06-12T13:54:42.200669,2026-06-12T13:54:42.255263,/Users/cianely/zX/zdt1test/runs/run_127,3.0,0.9556757524602584,0.8439098065960691,0.1428818131628559,0.5750981138170119,0.123521895692413,0.0387629455259792,0.7389235161098174,0.1774208358005576,0.2378969454883862,0.7057600794949843,0.9556757524602584,2.491095494075487
,,128,completed,,,2026-06-12T13:54:42.258852,2026-06-12T13:54:42.311067,/Users/cianely/zX/zdt1test/runs/run_128,3.0,0.366196079712969,0.7969533034934866,0.0240115326944392,0.0289330455909629,0.0939513544685379,0.4254770308059873,0.2430877196541221,0.5636486127841306,0.7688299672632624,0.6849677761013371,0.366196079712969,3.3277709806493148
,,129,completed,,,2026-06-12T13:54:42.314598,2026-06-12T13:54:42.365052,/Users/cianely/zX/zdt1test/runs/run_129,3.0,0.1208827228960302,0.2128266260384884,0.0335573136752921,0.1527245665832681,0.6755572896232187,0.9936963845324522,0.5580351137652284,0.1362810668717699,0.5006986863574182,0.4369712211347057,0.1208827228960302,3.94656388477848
,,130,completed,,,2026-06-12T13:54:42.368591,2026-06-12T13:54:42.425571,/Users/cianely/zX/zdt1test/runs/run_130,3.0,0.3589836492739846,0.3813623962890325,0.1795046278456611,0.8535416921604531,0.1645027999916996,0.3943444913584661,0.3216051450688708,0.6331843225257725,0.7622926710255636,0.0608278469416217,0.3589836492739846,3.445183257276854
,,131,completed,,,2026-06-12T13:54:42.428986,2026-06-12T13:54:42.484858,/Users/cianely/zX/zdt1test/runs/run_131,3.0,0.5588955577744219,0.1329872845649694,0.23841887331973,0.4482432118621705,0.7475896457139939,0.4768791426008992,0.8469440478547844,0.4639953033419061,0.608795346879487,0.2099037328375839,0.5588955577744219,3.473289131308496
,,132,completed,,,2026-06-12T13:54:42.488584,2026-06-12T13:54:42.543359,/Users/cianely/zX/zdt1test/runs/run_132,3.0,0.1599838963168408,0.7677138067000305,0.7789291135202109,0.5698089490778816,0.3413454543404612,0.901748031950151,0.2519914122127745,0.6989535488226634,0.5714752114836161,0.5191156315617536,0.1599838963168408,5.389117768748579
,,133,completed,,,2026-06-12T13:54:42.547148,2026-06-12T13:54:42.601252,/Users/cianely/zX/zdt1test/runs/run_133,3.0,0.2628904098868432,0.2458659454162499,0.6651101515280649,0.0217074936673211,0.2163708783220752,0.1234082703293524,0.3372049966334016,0.0991548377480253,0.66550178529776,0.8918920554157961,0.2628904098868432,3.2071850730670697
,,134,completed,,,2026-06-12T13:54:42.604802,2026-06-12T13:54:42.658075,/Users/cianely/zX/zdt1test/runs/run_134,3.0,0.0175192729964011,0.7400661555861059,0.1377310348556133,0.6567342847517554,0.0283787892666113,0.2441461024351787,0.3166953161273075,0.8966890962345404,0.0753711625823162,0.1873841312099631,0.0175192729964011,4.00926454638467
,,135,completed,,,2026-06-12T13:54:42.661532,2026-06-12T13:54:42.714096,/Users/cianely/zX/zdt1test/runs/run_135,3.0,0.5612498326246023,0.4583899480878056,0.1958972954955759,0.7123565712781575,0.4740770746494187,0.6881229756306464,0.3509178245813051,0.0977818176050579,0.7658800138737668,0.0311777625450194,0.5612498326246023,3.1376088673464575
,,136,completed,,,2026-06-12T13:54:42.717841,2026-06-12T13:54:42.775220,/Users/cianely/zX/zdt1test/runs/run_136,3.0,0.2263406328025622,0.2416310527674516,0.874286632159359,0.8049397172165262,0.2129237901922112,0.119261198470142,0.1193407849612607,0.7109474891294499,0.6791457640065174,0.3760670122278228,0.2263406328025622,4.060090301606826
,,137,completed,,,2026-06-12T13:54:42.778867,2026-06-12T13:54:42.836474,/Users/cianely/zX/zdt1test/runs/run_137,3.0,0.3534376926110454,0.4175431505969859,0.585036862255591,0.1275645262957158,0.8113209061023322,0.922660686336351,0.1810238197538994,0.6242005848255847,0.420854472623249,0.4118962840056666,0.3534376926110454,4.10759421664343
,,138,completed,,,2026-06-12T13:54:42.840167,2026-06-12T13:54:42.896281,/Users/cianely/zX/zdt1test/runs/run_138,3.0,0.9590506713761672,0.7426988488991941,0.3808820136929777,0.5646788579932571,0.123521895692413,0.0401996204952056,0.8488883698014349,0.1784648987221331,0.1282677246801097,0.7144834743975599,0.9590506713761672,2.5940068841526376
,,139,completed,,,2026-06-12T13:54:42.900036,2026-06-12T13:54:42.958524,/Users/cianely/zX/zdt1test/runs/run_139,3.0,0.2369273176633987,0.7378505698033246,0.7789291135202109,0.5242953103917096,0.3413454543404612,0.901748031950151,0.2392911383380006,0.6567357909608967,0.5714752114836161,0.5105601468176819,0.2369273176633987,5.044161172567202
,,140,completed,,,2026-06-12T13:54:42.962091,2026-06-12T13:54:43.029727,/Users/cianely/zX/zdt1test/runs/run_140,3.0,0.3704781387055712,0.1329872845649694,0.473536645509122,0.499348284181822,0.0782686038913775,0.4154346045824223,0.2763575632496122,0.4639953033419061,0.7942272058985216,0.2099037328375839,0.3704781387055712,3.0754462148663784
,,141,completed,,,2026-06-12T13:54:43.033629,2026-06-12T13:54:43.091862,/Users/cianely/zX/zdt1test/runs/run_141,3.0,0.9620042783292568,0.1274538430249492,0.5465078410507349,0.0251637856859975,0.0933037173345732,0.4608539761773816,0.2323291352221102,0.041197289913006,0.8493295152562107,0.1111528284800543,0.9620042783292568,1.655683415429012
,,142,completed,,,2026-06-12T13:54:43.095902,2026-06-12T13:54:43.154312,/Users/cianely/zX/zdt1test/runs/run_142,3.0,0.0201940987082338,0.7284231242782526,0.1440816797695865,0.5366166388867974,0.1735345505787802,0.7140536975447143,0.891490137832745,0.3766594418434034,0.588608014995766,0.0209335192808038,0.0201940987082338,4.851148023719871
,,143,completed,,,2026-06-12T13:54:43.158382,2026-06-12T13:54:43.214028,/Users/cianely/zX/zdt1test/runs/run_143,3.0,0.127706218910714,0.2093844411417018,0.5443886052400296,0.7990116955810453,0.9010255873348096,0.993689444147482,0.3411427708419492,0.1367313879951551,0.496663040903638,0.694282618842011,0.127706218910714,5.232525470782724
,,144,completed,,,2026-06-12T13:54:43.218766,2026-06-12T13:54:43.274850,/Users/cianely/zX/zdt1test/runs/run_144,3.0,0.0035220972851991,0.7400661555861059,0.1377310348556133,0.7903147496971402,0.028961988917156,0.2441461024351787,0.3220664139999483,0.8879654308815541,0.0753711625823162,0.1873841312099631,0.0035220972851991,4.289321314227394
,,145,completed,,,2026-06-12T13:54:43.278704,2026-06-12T13:54:43.334748,/Users/cianely/zX/zdt1test/runs/run_145,3.0,0.8051889237111345,0.8342408623157158,0.8840761137502577,0.3140256977837473,0.5473474094441217,0.1592709280620105,0.1648874775413664,0.7022316363589739,0.6726077997467369,0.3508305712183756,0.8051889237111345,3.500475063365988
,,146,completed,,,2026-06-12T13:54:43.338437,2026-06-12T13:54:43.393644,/Users/cianely/zX/zdt1test/runs/run_146,3.0,0.809643779287275,0.0827356811549606,0.9798847438868888,0.0229142785031461,0.061691716948225,0.4608539761773816,0.2323291352221102,0.6000898963603968,0.8273392731559179,0.1265771382961339,0.809643779287275,2.5081731596083627
,,147,completed,,,2026-06-12T13:54:43.397671,2026-06-12T13:54:43.453691,/Users/cianely/zX/zdt1test/runs/run_147,3.0,0.5764004079065309,0.6030699510575104,0.3865535949532437,0.273682563929975,0.5787347429684117,0.6953908443186402,0.8508016164630997,0.3471683664923988,0.1256606196622044,0.6175414255278097,0.5764004079065309,3.7015642148211487
,,148,completed,,,2026-06-12T13:54:43.457457,2026-06-12T13:54:43.513514,/Users/cianely/zX/zdt1test/runs/run_148,3.0,0.2356979188905009,0.3167357093191333,0.7596679442846921,0.7931437954504726,0.1175372837771249,0.4892654705659904,0.3693081121175073,0.4861632193221842,0.2199564626244156,0.5235201603114765,0.2356979188905009,3.98157186041342
,,149,completed,,,2026-06-12T13:54:43.517237,2026-06-12T13:54:43.572838,/Users/cianely/zX/zdt1test/runs/run_149,3.0,0.3489828404104068,0.4511512597068414,0.5356850118547009,0.7979405442617975,0.9230397372171764,0.9940321121570712,0.3411427708419492,0.2471527068601208,0.4168188271694686,0.6708506140755993,0.3489828404104068,4.885919653530721
,,150,completed,,,2026-06-12T13:54:43.576884,2026-06-12T13:54:43.630727,/Users/cianely/zX/zdt1test/runs/run_150,3.0,0.0175192729964011,0.7400661555861059,0.4003014086018351,0.17143779078052,0.028961988917156,0.5541960461191134,0.3535840292116128,0.9042753516511448,0.0753711625823162,0.1770393099609626,0.0175192729964011,4.127426685165403
,,151,completed,,,2026-06-12T13:54:43.634320,2026-06-12T13:54:43.685395,/Users/cianely/zX/zdt1test/runs/run_151,3.0,0.0816156570208157,0.482349633794899,0.4690426728028765,0.6354849599120369,0.4803252447392262,0.7152376328533311,0.4076448219861972,0.0581649718689183,0.2756760699253945,0.0311777625450194,0.0816156570208157,3.945376136954175
,,152,completed,,,2026-06-12T13:54:43.689208,2026-06-12T13:54:43.745404,/Users/cianely/zX/zdt1test/runs/run_152,3.0,0.838758973741089,0.2412928439489622,0.5754132765964863,0.8205852198336586,0.4083865880835886,0.0068253970814539,0.1220766120149177,0.8350140793288193,0.679059454462561,0.3057568644289697,0.838758973741089,2.947679653036758
,,153,completed,,,2026-06-12T13:54:43.749656,2026-06-12T13:54:43.805194,/Users/cianely/zX/zdt1test/runs/run_153,3.0,0.366196079712969,0.3101555948709253,0.0488601475935887,0.0289330455909629,0.094672744969682,0.3908013554451843,0.2476771652594852,0.5602260261533395,0.7801104666891142,0.5238524993360376,0.366196079712969,2.777233904313092
,,154,completed,,,2026-06-12T13:54:43.809127,2026-06-12T13:54:43.866370,/Users/cianely/zX/zdt1test/runs/run_154,3.0,0.8111013900231492,0.4316694957344817,0.6764466197530287,0.3128850121095673,0.0326857565989695,0.0237507029283378,0.1997154644638287,0.833920711809816,0.2928480415045674,0.8582433731488106,0.8111013900231492,2.7175601650899015
,,155,completed,,,2026-06-12T13:54:43.870209,2026-06-12T13:54:43.927265,/Users/cianely/zX/zdt1test/runs/run_155,3.0,0.950315291172684,0.8242311713361169,0.9918119800634876,0.8705516674023428,0.3340902785988527,0.0642391315550297,0.2099053945866811,0.1054650481178348,0.4914806088719443,0.5369768231844596,0.950315291172684,3.157403135339608
,,156,completed,,,2026-06-12T13:54:43.931359,2026-06-12T13:54:43.986891,/Users/cianely/zX/zdt1test/runs/run_156,3.0,0.0051470418786593,0.8412771132826311,0.1786817225795621,0.1818573658749965,0.028961988917156,0.3898269568321415,0.3216655350211598,0.9039466488555388,0.0748505631095404,0.1683213109997851,0.0051470418786593,3.9443090293673504
,,157,completed,,,2026-06-12T13:54:43.991096,2026-06-12T13:54:44.059028,/Users/cianely/zX/zdt1test/runs/run_157,3.0,0.16215165864993,0.6848338479073373,0.1432416754478249,0.7763459809591834,0.0972602004793211,0.0566045898564134,0.1509858851272326,0.3025104196158481,0.5689214176202737,0.3743671902952953,0.16215165864993,3.3342474210587953
,,158,completed,,,2026-06-12T13:54:44.063869,2026-06-12T13:54:44.121101,/Users/cianely/zX/zdt1test/runs/run_158,3.0,0.5907928542921961,0.0735249973887353,0.0060567617511637,0.0162663101070425,0.7437769276943074,0.9992021413674372,0.8122203056717141,0.5582418462837181,0.6089949581715719,0.5341972346295668,0.5907928542921961,3.5742217121301305
,,159,completed,,,2026-06-12T13:54:44.125082,2026-06-12T13:54:44.182670,/Users/cianely/zX/zdt1test/runs/run_159,3.0,0.4262843274388449,0.492134593718582,0.9698890656548316,0.6441891646642508,0.0607573819948382,0.2468627117305911,0.108740215604723,0.5214157963403406,0.5490643190361753,0.2274982340356915,0.4262843274388449,3.387050332895166
,,160,completed,,,2026-06-12T13:54:44.186529,2026-06-12T13:54:44.237590,/Users/cianely/zX/zdt1test/runs/run_160,3.0,0.7594374791083193,0.4955169033121793,0.5719198113869558,0.8959689278340831,0.4117559324493323,0.9889420208605738,0.4295503440406705,0.0652379014540245,0.7153016618183984,0.3658456845964977,0.7594374791083193,3.816106894445899
